발생월,발생일,사고유형대분류,사고유형중분류,사고유형,사고건수,사망자수,중상자수,경상자수,부상신고자수
10,10,차대차,추돌,추돌,97,1,15,171,3
10,10,차대차,기타,기타,127,0,26,155,7
10,10,차량단독,전도,전도,2,0,0,0,2
10,10,차량단독,전복,전복,1,1,0,0,0
10,10,차량단독,공작물충돌,공작물충돌,8,3,3,6,0
10,10,차량단독,도로이탈,도로이탈 추락,2,0,1,1,0
10,10,차량단독,도로이탈,도로이탈 기타,1,0,1,0,0
10,10,차량단독,기타,기타,8,1,2,5,1
10,11,차대사람,횡단중,횡단중,35,2,23,13,1
10,11,차대사람,차도통행중,차도통행중,11,0,3,8,1
10,11,차대사람,길가장자리구역통행중,길가장자리구역통행중,4,0,4,2,0
10,11,차대사람,보도통행중,보도통행중,4,0,2,2,0
10,11,차대사람,기타,기타,29,0,7,20,2
10,11,차대차,정면충돌,정면충돌,15,0,6,21,1
10,11,차대차,측면충돌,측면충돌,174,2,35,227,2
10,11,차대차,후진중충돌,후진중충돌,6,0,0,10,1
10,11,차대차,추돌,추돌,97,1,23,154,5
10,11,차대차,기타,기타,133,0,29,174,11
10,11,차량단독,전도,전도,2,0,1,1,0
10,11,차량단독,전복,전복,1,0,5,5,0
10,11,차량단독,공작물충돌,공작물충돌,5,1,0,4,0
10,11,차량단독,도로이탈,도로이탈 추락,3,3,0,0,0
10,11,차량단독,기타,기타,5,0,2,2,1
10,12,차대사람,횡단중,횡단중,43,2,23,19,1
10,12,차대사람,차도통행중,차도통행중,8,0,3,5,0
10,12,차대사람,길가장자리구역통행중,길가장자리구역통행중,3,0,1,2,0
10,12,차대사람,보도통행중,보도통행중,9,0,2,7,1
10,12,차대사람,기타,기타,42,0,15,31,0
10,12,차대차,정면충돌,정면충돌,19,1,6,15,1
10,12,차대차,측면충돌,측면충돌,197,0,44,209,14
10,12,차대차,후진중충돌,후진중충돌,8,0,1,11,0
10,12,차대차,추돌,추돌,97,0,17,130,4
10,12,차대차,기타,기타,120,0,29,122,14
10,12,차량단독,전도,전도,1,0,0,0,1
10,12,차량단독,공작물충돌,공작물충돌,12,0,5,8,3
10,12,차량단독,주/정차차량 충돌,주/정차차량 충돌,1,0,0,1,0
10,12,차량단독,도로이탈,도로이탈 추락,1,0,1,0,0
10,12,차량단독,기타,기타,13,0,4,7,3
10,13,차대사람,횡단중,횡단중,36,2,15,18,2
10,13,차대사람,차도통행중,차도통행중,10,1,3,6,0
10,13,차대사람,길가장자리구역통행중,길가장자리구역통행중,3,0,0,3,0
10,13,차대사람,보도통행중,보도통행중,6,0,3,3,0
10,13,차대사람,기타,기타,46,1,10,33,5
10,13,차대차,정면충돌,정면충돌,27,2,10,27,0
10,13,차대차,측면충돌,측면충돌,210,1,45,249,18
10,13,차대차,후진중충돌,후진중충돌,13,0,2,13,0
10,13,차대차,추돌,추돌,89,0,17,128,23
10,13,차대차,기타,기타,147,1,31,179,11
10,13,차량단독,전도,전도,1,0,0,1,0
10,13,차량단독,공작물충돌,공작물충돌,8,4,2,2,0
10,13,차량단독,도로이탈,도로이탈 기타,3,0,1,0,2
10,13,차량단독,기타,기타,10,0,5,6,5
10,14,차대사람,횡단중,횡단중,37,2,11,24,4
10,14,차대사람,차도통행중,차도통행중,16,2,7,9,0
10,14,차대사람,길가장자리구역통행중,길가장자리구역통행중,6,1,2,3,0
10,14,차대사람,보도통행중,보도통행중,9,0,4,4,2
10,14,차대사람,기타,기타,44,1,18,22,4
10,14,차대차,정면충돌,정면충돌,18,1,7,13,1
10,14,차대차,측면충돌,측면충돌,228,2,74,251,18
10,14,차대차,후진중충돌,후진중충돌,15,0,3,14,0
10,14,차대차,추돌,추돌,92,2,19,127,12
10,14,차대차,기타,기타,139,1,35,154,6
10,14,차량단독,전도,전도,3,1,0,2,0
10,14,차량단독,공작물충돌,공작물충돌,5,1,3,2,0
10,14,차량단독,도로이탈,도로이탈 기타,1,0,0,1,0
10,14,차량단독,기타,기타,10,2,2,5,2
10,15,차대사람,횡단중,횡단중,59,0,27,38,1
10,15,차대사람,차도통행중,차도통행중,19,1,8,9,1
10,15,차대사람,길가장자리구역통행중,길가장자리구역통행중,5,0,1,4,0
10,15,차대사람,보도통행중,보도통행중,7,0,5,3,0
10,15,차대사람,기타,기타,54,0,13,40,5
10,15,차대차,정면충돌,정면충돌,18,0,4,18,2
10,15,차대차,측면충돌,측면충돌,224,0,57,246,6
10,15,차대차,후진중충돌,후진중충돌,17,0,0,17,0
10,15,차대차,추돌,추돌,88,3,27,119,6
10,15,차대차,기타,기타,154,1,23,181,10
10,15,차량단독,전도,전도,3,0,3,0,0
10,15,차량단독,공작물충돌,공작물충돌,5,1,1,3,0
10,15,차량단독,도로이탈,도로이탈 기타,1,0,0,1,0
10,15,차량단독,기타,기타,9,0,3,6,0
10,16,차대사람,횡단중,횡단중,24,2,12,16,0
10,16,차대사람,차도통행중,차도통행중,9,0,1,9,0
10,16,차대사람,길가장자리구역통행중,길가장자리구역통행중,4,0,1,3,0
10,16,차대사람,보도통행중,보도통행중,13,0,3,10,0
10,16,차대사람,기타,기타,25,0,11,13,3
10,16,차대차,정면충돌,정면충돌,23,0,7,27,4
10,16,차대차,측면충돌,측면충돌,169,0,44,197,11
10,16,차대차,후진중충돌,후진중충돌,11,0,0,16,0
10,16,차대차,추돌,추돌,92,1,15,136,7
10,16,차대차,기타,기타,141,0,28,148,14
10,16,차량단독,전도,전도,2,0,1,0,1
10,16,차량단독,공작물충돌,공작물충돌,11,0,5,7,1
10,16,차량단독,도로이탈,도로이탈 추락,1,0,1,0,0
10,16,차량단독,도로이탈,도로이탈 기타,1,0,1,0,0
10,16,차량단독,기타,기타,11,0,5,6,0
10,17,차대사람,횡단중,횡단중,19,0,14,8,1
10,17,차대사람,차도통행중,차도통행중,2,0,1,1,1
10,17,차대사람,길가장자리구역통행중,길가장자리구역통행중,6,0,0,6,0
10,17,차대사람,보도통행중,보도통행중,2,0,0,2,0
10,17,차대사람,기타,기타,21,1,6,12,3
10,17,차대차,정면충돌,정면충돌,19,2,11,14,1
10,17,차대차,측면충돌,측면충돌,145,2,37,197,12
10,17,차대차,후진중충돌,후진중충돌,6,0,1,6,1
10,17,차대차,추돌,추돌,84,3,16,155,3
10,17,차대차,기타,기타,108,1,25,136,11
10,17,차량단독,전도,전도,1,1,0,0,0
10,17,차량단독,공작물충돌,공작물충돌,13,1,4,6,6
10,17,차량단독,기타,기타,11,0,2,8,1
10,18,차대사람,횡단중,횡단중,39,1,19,21,2
10,18,차대사람,차도통행중,차도통행중,15,1,6,7,1
10,18,차대사람,길가장자리구역통행중,길가장자리구역통행중,8,0,0,8,0
10,18,차대사람,보도통행중,보도통행중,6,0,1,4,1
10,18,차대사람,기타,기타,59,1,22,36,4
10,18,차대차,정면충돌,정면충돌,29,0,7,51,2
10,18,차대차,측면충돌,측면충돌,220,0,54,267,29
10,18,차대차,후진중충돌,후진중충돌,11,0,0,14,0
10,18,차대차,추돌,추돌,135,2,37,183,6
10,18,차대차,기타,기타,136,1,36,144,10
10,18,차량단독,공작물충돌,공작물충돌,10,2,3,2,4
10,18,차량단독,기타,기타,6,0,1,5,0
10,19,차대사람,횡단중,횡단중,36,1,17,19,0
10,19,차대사람,차도통행중,차도통행중,12,1,4,7,2
10,19,차대사람,길가장자리구역통행중,길가장자리구역통행중,8,1,0,6,1
10,19,차대사람,보도통행중,보도통행중,8,0,1,6,1
10,19,차대사람,기타,기타,43,0,16,26,3
10,19,차대차,정면충돌,정면충돌,19,2,13,31,0
10,19,차대차,측면충돌,측면충돌,216,2,61,228,19
10,19,차대차,후진중충돌,후진중충돌,16,0,2,16,0
10,19,차대차,추돌,추돌,93,1,19,130,12
10,19,차대차,기타,기타,110,0,24,121,5
10,19,차량단독,전도,전도,3,0,2,2,0
10,19,차량단독,공작물충돌,공작물충돌,5,0,2,2,2
10,19,차량단독,도로이탈,도로이탈 추락,2,1,0,1,0
10,19,차량단독,기타,기타,3,0,2,0,1
10,20,차대사람,횡단중,횡단중,40,3,22,15,2
10,20,차대사람,차도통행중,차도통행중,16,0,10,6,0
10,20,차대사람,길가장자리구역통행중,길가장자리구역통행중,6,0,3,2,1
10,20,차대사람,보도통행중,보도통행중,3,0,0,3,0
10,20,차대사람,기타,기타,46,0,14,28,5
10,20,차대차,정면충돌,정면충돌,24,0,11,16,3
10,20,차대차,측면충돌,측면충돌,216,2,58,244,21
10,20,차대차,후진중충돌,후진중충돌,9,0,1,10,0
10,20,차대차,추돌,추돌,105,0,21,155,4
10,20,차대차,기타,기타,140,2,26,148,19
10,20,차량단독,전도,전도,2,0,2,0,0
10,20,차량단독,전복,전복,1,0,0,2,0
10,20,차량단독,공작물충돌,공작물충돌,7,0,4,2,2
10,20,차량단독,주/정차차량 충돌,주/정차차량 충돌,1,0,0,1,0
10,20,차량단독,기타,기타,9,0,3,6,1
10,21,차대사람,횡단중,횡단중,36,1,20,16,2
10,21,차대사람,차도통행중,차도통행중,17,0,7,10,2
10,21,차대사람,길가장자리구역통행중,길가장자리구역통행중,8,0,1,6,1
10,21,차대사람,보도통행중,보도통행중,10,0,1,10,0
10,21,차대사람,기타,기타,50,1,23,27,0
10,21,차대차,정면충돌,정면충돌,31,0,15,36,1
10,21,차대차,측면충돌,측면충돌,206,1,43,237,13
10,21,차대차,후진중충돌,후진중충돌,10,0,1,9,0
10,21,차대차,추돌,추돌,91,3,20,125,8
10,21,차대차,기타,기타,124,0,29,124,15
10,21,차량단독,공작물충돌,공작물충돌,5,3,3,1,0
10,21,차량단독,도로이탈,도로이탈 추락,2,0,1,1,0
10,21,차량단독,기타,기타,14,0,4,9,1
10,22,차대사람,횡단중,횡단중,43,4,13,26,1
10,22,차대사람,차도통행중,차도통행중,8,0,4,4,1
10,22,차대사람,길가장자리구역통행중,길가장자리구역통행중,5,0,0,5,0
10,22,차대사람,보도통행중,보도통행중,8,0,2,6,0
10,22,차대사람,기타,기타,60,1,17,40,4
10,22,차대차,정면충돌,정면충돌,20,0,8,17,2
10,22,차대차,측면충돌,측면충돌,266,2,44,307,28
10,22,차대차,후진중충돌,후진중충돌,12,0,0,16,0
10,22,차대차,추돌,추돌,130,2,22,159,18
10,22,차대차,기타,기타,155,0,35,176,12
10,22,차량단독,전도,전도,3,0,2,2,0
10,22,차량단독,공작물충돌,공작물충돌,7,2,1,5,4
10,22,차량단독,기타,기타,14,0,9,5,2
10,23,차대사람,횡단중,횡단중,32,2,19,13,1
10,23,차대사람,차도통행중,차도통행중,13,1,4,7,1
10,23,차대사람,길가장자리구역통행중,길가장자리구역통행중,8,1,1,6,1
10,23,차대사람,보도통행중,보도통행중,5,0,1,4,0
10,23,차대사람,기타,기타,43,1,15,26,4
10,23,차대차,정면충돌,정면충돌,24,2,8,38,2
10,23,차대차,측면충돌,측면충돌,193,0,46,235,15
10,23,차대차,후진중충돌,후진중충돌,11,0,0,16,0
10,23,차대차,추돌,추돌,99,0,28,152,17
10,23,차대차,기타,기타,150,2,30,190,7
10,23,차량단독,전복,전복,1,0,1,0,0
10,23,차량단독,공작물충돌,공작물충돌,5,0,6,1,2
10,23,차량단독,기타,기타,9,1,3,5,1
10,24,차대사람,횡단중,횡단중,27,2,10,15,1
10,24,차대사람,차도통행중,차도통행중,6,1,1,4,0
10,24,차대사람,길가장자리구역통행중,길가장자리구역통행중,7,0,2,5,0
10,24,차대사람,보도통행중,보도통행중,5,1,1,3,0
10,24,차대사람,기타,기타,32,1,9,23,1
10,24,차대차,정면충돌,정면충돌,19,0,9,18,2
10,24,차대차,측면충돌,측면충돌,182,2,53,245,10
10,24,차대차,후진중충돌,후진중충돌,9,0,0,11,0
10,24,차대차,추돌,추돌,64,0,11,97,8
10,24,차대차,기타,기타,106,1,18,132,11
10,24,차량단독,전도,전도,3,1,1,1,0
10,24,차량단독,공작물충돌,공작물충돌,8,3,8,6,0
10,24,차량단독,도로이탈,도로이탈 추락,1,0,1,0,0
10,24,차량단독,도로이탈,도로이탈 기타,2,0,0,2,0
10,24,차량단독,기타,기타,8,1,3,4,2
10,25,차대사람,횡단중,횡단중,44,2,19,27,0
10,25,차대사람,차도통행중,차도통행중,15,1,8,6,0
10,25,차대사람,길가장자리구역통행중,길가장자리구역통행중,8,0,1,7,0
10,25,차대사람,보도통행중,보도통행중,6,0,2,3,1
10,25,차대사람,기타,기타,56,1,14,38,3
10,25,차대차,정면충돌,정면충돌,17,2,5,17,0
10,25,차대차,측면충돌,측면충돌,224,0,60,264,16
10,25,차대차,후진중충돌,후진중충돌,13,0,1,16,0
10,25,차대차,추돌,추돌,102,3,30,145,5
10,25,차대차,기타,기타,127,1,27,142,11
10,25,차량단독,전도,전도,4,1,1,2,0
10,25,차량단독,공작물충돌,공작물충돌,11,2,3,4,2
10,25,차량단독,도로이탈,도로이탈 추락,2,0,1,1,0
10,25,차량단독,도로이탈,도로이탈 기타,2,1,0,1,0
10,25,차량단독,기타,기타,10,0,3,6,2
10,26,차대사람,횡단중,횡단중,33,2,17,18,0
10,26,차대사람,차도통행중,차도통행중,9,0,2,7,0
10,26,차대사람,길가장자리구역통행중,길가장자리구역통행중,6,0,2,3,1
10,26,차대사람,보도통행중,보도통행중,7,0,3,4,1
10,26,차대사람,기타,기타,44,1,15,34,4
10,26,차대차,정면충돌,정면충돌,20,3,11,16,1
10,26,차대차,측면충돌,측면충돌,223,0,66,244,16
10,26,차대차,후진중충돌,후진중충돌,10,0,1,12,1
10,26,차대차,추돌,추돌,85,2,19,103,6
10,26,차대차,기타,기타,132,1,28,142,10
10,26,차량단독,전도,전도,1,0,1,0,0
10,26,차량단독,전복,전복,2,1,0,1,0
10,26,차량단독,공작물충돌,공작물충돌,5,1,0,3,1
10,26,차량단독,주/정차차량 충돌,주/정차차량 충돌,1,0,0,1,0
10,26,차량단독,도로이탈,도로이탈 기타,1,0,0,1,0
10,26,차량단독,기타,기타,10,1,5,4,1
10,27,차대사람,횡단중,횡단중,47,4,22,23,1
10,27,차대사람,차도통행중,차도통행중,12,1,3,8,0
10,27,차대사람,길가장자리구역통행중,길가장자리구역통행중,6,0,3,3,0
10,27,차대사람,보도통행중,보도통행중,8,1,5,1,1
10,27,차대사람,기타,기타,38,2,14,18,5
10,27,차대차,정면충돌,정면충돌,31,1,11,38,2
10,27,차대차,측면충돌,측면충돌,203,1,57,225,15
10,27,차대차,후진중충돌,후진중충돌,11,0,5,9,0
10,27,차대차,추돌,추돌,83,3,14,108,6
10,27,차대차,기타,기타,143,2,38,137,9
10,27,차량단독,전도,전도,3,1,1,1,0
10,27,차량단독,전복,전복,2,0,2,1,0
10,27,차량단독,공작물충돌,공작물충돌,2,1,0,1,0
10,27,차량단독,도로이탈,도로이탈 추락,3,0,1,2,0
10,27,차량단독,도로이탈,도로이탈 기타,1,0,2,5,0
10,27,차량단독,기타,기타,7,1,1,7,0
10,28,차대사람,횡단중,횡단중,57,5,25,29,1
10,28,차대사람,차도통행중,차도통행중,18,0,9,11,1
10,28,차대사람,길가장자리구역통행중,길가장자리구역통행중,3,1,1,1,0
10,28,차대사람,보도통행중,보도통행중,9,0,3,6,0
10,28,차대사람,기타,기타,52,3,21,30,4
10,28,차대차,정면충돌,정면충돌,27,0,11,33,1
10,28,차대차,측면충돌,측면충돌,214,1,65,235,15
10,28,차대차,후진중충돌,후진중충돌,11,0,3,10,2
10,28,차대차,추돌,추돌,111,3,30,126,6
10,28,차대차,기타,기타,139,0,28,140,9
10,28,차량단독,전도,전도,2,1,0,1,0
10,28,차량단독,공작물충돌,공작물충돌,6,1,2,3,2
10,28,차량단독,도로이탈,도로이탈 추락,3,2,1,2,0
10,28,차량단독,기타,기타,8,0,3,6,0
10,29,차대사람,횡단중,횡단중,49,4,20,25,0
10,29,차대사람,차도통행중,차도통행중,12,0,2,10,0
10,29,차대사람,길가장자리구역통행중,길가장자리구역통행중,5,0,2,3,0
10,29,차대사람,보도통행중,보도통행중,8,0,1,7,0
10,29,차대사람,기타,기타,53,0,19,32,6
10,29,차대차,정면충돌,정면충돌,22,1,12,14,3
10,29,차대차,측면충돌,측면충돌,241,3,60,269,22
10,29,차대차,후진중충돌,후진중충돌,8,0,0,13,0
10,29,차대차,추돌,추돌,102,1,33,155,7
10,29,차대차,기타,기타,141,4,23,145,13
10,29,차량단독,전도,전도,5,0,3,1,1
10,29,차량단독,전복,전복,1,0,0,1,0
10,29,차량단독,공작물충돌,공작물충돌,6,2,2,4,1
10,29,차량단독,기타,기타,11,0,6,6,0
10,30,차대사람,횡단중,횡단중,24,1,13,12,0
10,30,차대사람,차도통행중,차도통행중,6,0,2,4,0
10,30,차대사람,길가장자리구역통행중,길가장자리구역통행중,8,0,3,4,1
10,30,차대사람,보도통행중,보도통행중,6,0,3,3,0
10,30,차대사람,기타,기타,49,0,16,37,2
10,30,차대차,정면충돌,정면충돌,19,0,8,18,11
10,30,차대차,측면충돌,측면충돌,174,2,39,213,26
10,30,차대차,후진중충돌,후진중충돌,13,0,0,22,0
10,30,차대차,추돌,추돌,100,1,21,155,11
10,30,차대차,기타,기타,134,0,39,153,7
10,30,차량단독,전도,전도,3,0,1,1,1
10,30,차량단독,공작물충돌,공작물충돌,6,2,4,3,0
10,30,차량단독,도로이탈,도로이탈 추락,1,0,0,0,1
10,30,차량단독,도로이탈,도로이탈 기타,1,0,1,0,0
10,30,차량단독,기타,기타,10,1,5,3,1
10,31,차대사람,횡단중,횡단중,39,3,17,23,0
10,31,차대사람,차도통행중,차도통행중,9,0,5,4,0
10,31,차대사람,길가장자리구역통행중,길가장자리구역통행중,4,0,1,3,0
10,31,차대사람,보도통행중,보도통행중,5,0,0,5,0
10,31,차대사람,기타,기타,33,1,11,19,4
10,31,차대차,정면충돌,정면충돌,19,0,6,21,0
10,31,차대차,측면충돌,측면충돌,122,1,47,138,9
10,31,차대차,후진중충돌,후진중충돌,10,0,2,12,0
10,31,차대차,추돌,추돌,79,0,14,153,16
10,31,차대차,기타,기타,129,0,40,143,21
10,31,차량단독,전도,전도,2,0,0,0,2
10,31,차량단독,공작물충돌,공작물충돌,13,1,8,6,9
10,31,차량단독,도로이탈,도로이탈 추락,1,0,0,1,0
10,31,차량단독,기타,기타,9,1,3,5,0
11,1,차대사람,횡단중,횡단중,32,1,15,13,5
11,1,차대사람,차도통행중,차도통행중,11,0,8,5,0
11,1,차대사람,길가장자리구역통행중,길가장자리구역통행중,13,0,2,11,0
11,1,차대사람,보도통행중,보도통행중,13,0,3,10,0
11,1,차대사람,기타,기타,46,3,11,33,1
11,1,차대차,정면충돌,정면충돌,22,3,7,20,2
11,1,차대차,측면충돌,측면충돌,212,4,37,247,17
11,1,차대차,후진중충돌,후진중충돌,7,0,0,10,0
11,1,차대차,추돌,추돌,92,2,29,144,18
11,1,차대차,기타,기타,134,2,27,144,8
11,1,차량단독,전도,전도,3,1,2,1,0
11,1,차량단독,공작물충돌,공작물충돌,5,2,4,1,1
11,1,차량단독,기타,기타,6,1,2,3,0
11,2,차대사람,횡단중,횡단중,39,1,17,19,2
11,2,차대사람,차도통행중,차도통행중,10,2,8,0,0
11,2,차대사람,길가장자리구역통행중,길가장자리구역통행중,7,0,4,3,0
11,2,차대사람,보도통행중,보도통행중,8,2,6,5,0
11,2,차대사람,기타,기타,45,1,18,26,2
11,2,차대차,정면충돌,정면충돌,22,1,11,20,0
11,2,차대차,측면충돌,측면충돌,194,2,48,218,11
11,2,차대차,후진중충돌,후진중충돌,8,0,0,10,1
11,2,차대차,추돌,추돌,105,1,23,158,14
11,2,차대차,기타,기타,128,2,22,139,11
11,2,차량단독,전도,전도,2,0,0,1,1
11,2,차량단독,공작물충돌,공작물충돌,5,1,3,1,2
11,2,차량단독,도로이탈,도로이탈 추락,2,0,1,1,0
11,2,차량단독,기타,기타,15,0,6,7,3
11,3,차대사람,횡단중,횡단중,36,4,14,21,0
11,3,차대사람,차도통행중,차도통행중,9,2,2,5,1
11,3,차대사람,길가장자리구역통행중,길가장자리구역통행중,6,1,1,4,0
11,3,차대사람,보도통행중,보도통행중,3,0,1,2,0
11,3,차대사람,기타,기타,54,1,24,26,7
11,3,차대차,정면충돌,정면충돌,22,0,10,29,0
11,3,차대차,측면충돌,측면충돌,224,1,51,263,27
11,3,차대차,후진중충돌,후진중충돌,13,0,0,14,0
11,3,차대차,추돌,추돌,90,1,20,129,7
11,3,차대차,기타,기타,127,1,25,148,12
11,3,차량단독,전도,전도,3,1,2,1,0
11,3,차량단독,공작물충돌,공작물충돌,11,2,5,5,0
11,3,차량단독,도로이탈,도로이탈 추락,1,1,0,0,0
11,3,차량단독,기타,기타,15,1,4,9,2
11,4,차대사람,횡단중,횡단중,42,1,18,23,1
11,4,차대사람,차도통행중,차도통행중,17,1,10,6,1
11,4,차대사람,길가장자리구역통행중,길가장자리구역통행중,9,1,4,5,0
11,4,차대사람,보도통행중,보도통행중,7,0,3,4,0
11,4,차대사람,기타,기타,50,1,15,32,3
11,4,차대차,정면충돌,정면충돌,16,0,7,21,0
11,4,차대차,측면충돌,측면충돌,216,0,63,252,17
11,4,차대차,후진중충돌,후진중충돌,14,0,2,15,0
11,4,차대차,추돌,추돌,88,0,21,108,10
11,4,차대차,기타,기타,118,0,22,120,8
11,4,차량단독,전도,전도,2,0,1,0,1
11,4,차량단독,전복,전복,2,0,1,0,3
11,4,차량단독,공작물충돌,공작물충돌,9,1,3,3,2
11,4,차량단독,도로이탈,도로이탈 추락,1,0,0,1,0
11,4,차량단독,기타,기타,4,0,1,2,1
11,5,차대사람,횡단중,횡단중,49,2,22,27,2
11,5,차대사람,차도통행중,차도통행중,12,2,6,3,1
11,5,차대사람,길가장자리구역통행중,길가장자리구역통행중,7,0,3,4,0
11,5,차대사람,보도통행중,보도통행중,9,0,5,4,1
11,5,차대사람,기타,기타,68,2,23,44,1
11,5,차대차,정면충돌,정면충돌,25,0,10,21,1
11,5,차대차,측면충돌,측면충돌,218,2,52,248,21
11,5,차대차,후진중충돌,후진중충돌,15,0,3,19,0
11,5,차대차,추돌,추돌,100,3,25,132,8
11,5,차대차,기타,기타,165,2,37,180,19
11,5,차량단독,전도,전도,2,1,0,1,0
11,5,차량단독,공작물충돌,공작물충돌,3,0,1,1,1
11,5,차량단독,도로이탈,도로이탈 추락,1,0,0,0,1
11,5,차량단독,도로이탈,도로이탈 기타,1,0,0,0,1
11,5,차량단독,기타,기타,8,0,2,3,3
11,6,차대사람,횡단중,횡단중,39,0,23,16,1
11,6,차대사람,차도통행중,차도통행중,16,1,6,9,0
11,6,차대사람,길가장자리구역통행중,길가장자리구역통행중,2,0,0,2,0
11,6,차대사람,보도통행중,보도통행중,3,0,1,2,0
11,6,차대사람,기타,기타,45,0,10,34,3
11,6,차대차,정면충돌,정면충돌,26,0,14,48,1
11,6,차대차,측면충돌,측면충돌,234,0,56,311,15
11,6,차대차,후진중충돌,후진중충돌,7,0,0,10,0
11,6,차대차,추돌,추돌,96,2,19,154,11
11,6,차대차,기타,기타,123,0,34,154,14
11,6,차량단독,전도,전도,1,0,1,0,0
11,6,차량단독,전복,전복,2,0,0,2,0
11,6,차량단독,공작물충돌,공작물충돌,5,1,1,2,1
11,6,차량단독,도로이탈,도로이탈 추락,1,0,0,0,1
11,6,차량단독,기타,기타,17,1,8,7,4
11,7,차대사람,횡단중,횡단중,27,0,13,11,3
11,7,차대사람,차도통행중,차도통행중,9,1,2,6,0
11,7,차대사람,길가장자리구역통행중,길가장자리구역통행중,5,0,2,2,1
11,7,차대사람,보도통행중,보도통행중,6,0,1,4,1
11,7,차대사람,기타,기타,38,1,10,25,4
11,7,차대차,정면충돌,정면충돌,15,3,5,11,2
11,7,차대차,측면충돌,측면충돌,159,2,45,215,15
11,7,차대차,후진중충돌,후진중충돌,11,0,2,11,2
11,7,차대차,추돌,추돌,80,1,21,129,8
11,7,차대차,기타,기타,95,0,20,101,9
11,7,차량단독,전도,전도,2,0,0,1,1
11,7,차량단독,공작물충돌,공작물충돌,5,0,3,3,1
11,7,차량단독,도로이탈,도로이탈 추락,1,0,1,0,0
11,7,차량단독,기타,기타,7,1,1,5,1
11,8,차대사람,횡단중,횡단중,60,2,31,27,1
11,8,차대사람,차도통행중,차도통행중,14,1,3,8,2
11,8,차대사람,길가장자리구역통행중,길가장자리구역통행중,6,0,2,5,0
11,8,차대사람,보도통행중,보도통행중,11,0,4,5,4
11,8,차대사람,기타,기타,49,2,20,28,1
11,8,차대차,정면충돌,정면충돌,19,0,5,30,0
11,8,차대차,측면충돌,측면충돌,216,1,41,286,12
11,8,차대차,후진중충돌,후진중충돌,9,0,0,11,0
11,8,차대차,추돌,추돌,113,2,36,147,4
11,8,차대차,기타,기타,140,2,29,165,9
11,8,차량단독,전도,전도,3,0,1,1,1
11,8,차량단독,공작물충돌,공작물충돌,9,1,4,9,1
11,8,차량단독,도로이탈,도로이탈 추락,1,0,0,0,1
11,8,차량단독,도로이탈,도로이탈 기타,1,0,1,0,0
11,8,차량단독,기타,기타,3,0,1,2,0
11,9,차대사람,횡단중,횡단중,50,2,26,21,2
11,9,차대사람,차도통행중,차도통행중,19,2,6,12,0
11,9,차대사람,길가장자리구역통행중,길가장자리구역통행중,6,0,3,1,2
11,9,차대사람,보도통행중,보도통행중,6,0,2,4,0
11,9,차대사람,기타,기타,56,0,28,28,3
11,9,차대차,정면충돌,정면충돌,23,3,14,29,3
11,9,차대차,측면충돌,측면충돌,197,1,42,220,18
11,9,차대차,후진중충돌,후진중충돌,2,0,0,2,0
11,9,차대차,추돌,추돌,103,2,20,127,13
11,9,차대차,기타,기타,156,1,39,156,13
11,9,차량단독,전도,전도,3,0,2,1,0
11,9,차량단독,공작물충돌,공작물충돌,10,1,5,4,2
11,9,차량단독,기타,기타,18,0,6,13,1
11,10,차대사람,횡단중,횡단중,48,2,24,19,4
11,10,차대사람,차도통행중,차도통행중,10,0,6,3,1
11,10,차대사람,길가장자리구역통행중,길가장자리구역통행중,6,0,1,6,0
11,10,차대사람,보도통행중,보도통행중,9,0,5,4,0
11,10,차대사람,기타,기타,46,1,17,27,4
11,10,차대차,정면충돌,정면충돌,22,0,9,22,0
11,10,차대차,측면충돌,측면충돌,209,3,64,228,21
11,10,차대차,후진중충돌,후진중충돌,8,0,0,9,0
11,10,차대차,추돌,추돌,118,0,24,169,7
11,10,차대차,기타,기타,130,0,23,130,15
11,10,차량단독,전도,전도,2,0,1,1,0
11,10,차량단독,공작물충돌,공작물충돌,4,0,3,2,0
11,10,차량단독,도로이탈,도로이탈 추락,1,0,1,0,0
11,10,차량단독,도로이탈,도로이탈 기타,2,1,4,0,0
11,10,차량단독,기타,기타,8,1,3,2,2
11,11,차대사람,횡단중,횡단중,43,1,24,21,0
11,11,차대사람,차도통행중,차도통행중,11,0,5,4,2
11,11,차대사람,길가장자리구역통행중,길가장자리구역통행중,11,0,1,8,2
11,11,차대사람,보도통행중,보도통행중,7,0,2,6,0
11,11,차대사람,기타,기타,50,0,15,36,2
11,11,차대차,정면충돌,정면충돌,30,0,10,41,1
11,11,차대차,측면충돌,측면충돌,209,2,43,231,28
11,11,차대차,후진중충돌,후진중충돌,7,0,3,8,0
11,11,차대차,추돌,추돌,101,3,34,121,9
11,11,차대차,기타,기타,142,1,28,160,13
11,11,차량단독,전도,전도,1,1,0,0,0
11,11,차량단독,공작물충돌,공작물충돌,10,0,3,4,4
11,11,차량단독,도로이탈,도로이탈 추락,3,0,3,0,0
11,11,차량단독,기타,기타,7,0,2,5,2
11,12,차대사람,횡단중,횡단중,44,2,19,24,4
11,12,차대사람,차도통행중,차도통행중,15,1,6,7,1
11,12,차대사람,길가장자리구역통행중,길가장자리구역통행중,9,0,1,8,0
11,12,차대사람,보도통행중,보도통행중,9,0,1,8,0
11,12,차대사람,기타,기타,43,2,18,22,3
